species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
ProtG91, 1, 0.005, 0.038, 0.374, 1, 0, 1, 0.968, 0.051
ProtM1, 0, 0, 0.031, 0.027, 0, 0, 0, 0, 0.012
ProtM2, 0, 0, 0.033, 0.032, 0, 0, 0, 0, 0.014
ProtM3, 1, 0.007, 0.025, 0.542, 1, 0, 1, 0.145, 0.865
ProtZ1, 1, 0, 0.027, 0.031, 1, 0, 1, 1, 0.017
ProtZ2, 1, 0, 0.144, 0.053, 1, 0, 1, 0.008, 0.999
ProtZ3, 1, 0, 0.029, 0.025, 1, 0, 1, 0.996, 0.02
ProtZ4, 1, 0.005, 0.026, 1.013, 1, 0, 1, 0.995, 0.011
ProtZ5, 0, 0, 0.084, 0.062, 0, 0, 0, 0, 0.027
RBG1, 0, 0, 0.028, 0.029, 0, 0, 0, 0, 0.019
Rifl1, 0, 0, 0.02, 0.026, 0, 0, 0, 0, 0.018
SAR3X1, 1, 0.004, 0.034, 0.364, 1, 0, 1, 0.149, 0.866
SAR3X2, 0, 0, 0.178, 0.068, 0, 0, 0, 0, 0.014
SLNR1, 0, 0, 0.019, 0.024, 0, 0, 0, 0, 0.017
SM23X1, 0, 0, 0.019, 0.02, 0, 0, 0, 0, 0.014
SZUA1, 0, 0, 0.032, 0.032, 0, 0, 0, 0, 0.023
SZUA2, 0, 0, 0.023, 0.023, 0, 0, 0, 0, 0.013
Sche1, 0, 0, 0.028, 0.025, 0, 0, 0, 0, 0.013
Spir10, 0, 0, 0.069, 0.051, 0, 0, 0, 0, 0.008
Spir11, 0, 0.002, 0.456, 0.191, 0, 0, 0, 0, 0.018
Spir12, 0, 0, 0.411, 0.175, 0, 0, 0, 0, 0.025
Spir13, 1, 0, 0.026, 0.022, 1, 0, 1, 0.997, 0.013
Spir15, 1, 0.002, 0.054, 0.05, 1, 0, 1, 0.963, 0.048
Spir2, 1, 0, 0.031, 0.038, 1, 0, 1, 0.997, 0.018
Spir3, 0, 0, 0.071, 0.052, 0, 0, 0, 0, 0.01
Spir4, 2, 0.005, 0.498, 1.259, 1, 0, 2, 0.337, 1.68
Spir8, 1, 0.006, 0.179, 0.593, 1, 0, 1, 0.347, 0.671
Spir9, 1, 0.013, 0.068, 1.009, 1, 0, 1, 0.95, 0.051
Sume1, 0, 0, 0.014, 0.015, 0, 0, 0, 0, 0.008
Syne1, 0, 0, 0.017, 0.015, 0, 0, 0, 0, 0.012
Syne10, 0, 0, 0.021, 0.019, 0, 0, 0, 0, 0.016
Syne2, 0, 0, 0.02, 0.02, 0, 0, 0, 0, 0.013
