species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Cyan46_Cyan33_0, 1.337, 0.013, 0.144, 0.063, 1, 0, 1.337, 1.274, 0.072
Node_Cyan46_Cyan41_0, 1.363, 0.007, 0.079, 0.061, 1, 0, 1.363, 1.283, 0.098
Node_Cyan47_Cyan43_0, 1.877, 0.003, 0.061, 0.153, 0.997, 0, 1.877, 1.191, 0.708
Node_Cyan47_Cyan44_0, 3.033, 0.014, 0.501, 0.706, 1, 0, 3.033, 1.41, 1.643
Node_Cyan4_Cyan8_0, 1.018, 0.012, 0.373, 0.661, 0.963, 0, 1.018, 0.964, 0.055
Node_Cyan4_Cyan9_0, 0.408, 0.002, 0.915, 0.417, 0.346, 0, 0.408, 0.12, 0.303
Node_Cyan7_Cyan12_0, 1.037, 0.003, 0.319, 0.083, 1, 0, 1.037, 1.01, 0.029
Node_Cyan7_Cyan4_0, 1.324, 0.005, 0.039, 0.13, 0.999, 0, 1.324, 1.299, 0.025
Node_DTU0X1_SLNR1_0, 1.301, 0.002, 1.915, 0.249, 0.948, 0, 1.301, 1.181, 0.127
Node_Defe3_Defe1_0, 1.028, 0.011, 0.208, 0.305, 0.97, 0, 1.028, 0.098, 0.942
Node_Defe3_Defe2_0, 1.021, 0.025, 0.093, 0.997, 1, 0, 1.021, 0.948, 0.061
Node_Dein4_Dein2_0, 1.081, 0.004, 0.126, 0.077, 1, 0, 1.081, 1.064, 0.034
Node_Dein4_Dein6_0, 1.012, 0.013, 0.126, 0.965, 1, 0, 1.012, 0.985, 0.044
Node_Dein5_Bipo1_0, 1.453, 0.028, 0.339, 0.367, 0.999, 0, 1.453, 1.379, 0.031
Node_Dein5_Dein1_0, 1.96, 0, 0.064, 0.055, 1, 0, 1.96, 1.943, 0.039
Node_Dein5_Dein4_0, 1.169, 0.082, 0.442, 0.187, 0.999, 0, 1.169, 0.965, 0.076
Node_Dein5_Dein7_0, 1.985, 0.006, 0.153, 0.083, 1, 0, 1.985, 1.042, 0.963
Node_Dein7_Dein3_0, 1.021, 0.003, 1.011, 0.066, 1, 0, 1.021, 1.001, 0.044
Node_DesuB1_DesuB2_0, 1.548, 0.005, 0.052, 0.07, 0.999, 0, 1.548, 1.283, 0.275
Node_DesuB4_BdellC1_0, 0.426, 0.034, 1.068, 0.176, 0.365, 0, 0.426, 0.238, 0.148
Node_DesuB4_DesuB1_0, 1.32, 0.479, 0.09, 0.202, 0.787, 0, 1.32, 0.197, 0.505
Node_DesuB4_DesuB3_0, 2.948, 0.935, 0.64, 0.371, 1, 0, 2.948, 0.709, 1.333
Node_DesuB4_Desua5_0, 1.312, 0.002, 0.636, 0.278, 0.903, 0, 1.312, 1.161, 0.157
