species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_ProtA3_ProtA76_0, 0.003, 0, 0.006, 0.01, 0.003, 0, 0.003, 0.002, 0.004
Node_ProtA40_ProtA67_0, 0, 0, 0.009, 0.006, 0, 0, 0, 0, 0.003
Node_ProtA46_ProtA55_0, 0.002, 0, 0.004, 0.003, 0.002, 0, 0.002, 0, 0.003
Node_ProtA47_ProtA63_0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0
Node_ProtA53_ProtA58_0, 0, 0, 0.008, 0.01, 0, 0, 0, 0, 0.004
Node_ProtA56_ProtA52_0, 0.002, 0, 0.006, 0.004, 0.002, 0, 0.002, 0, 0.006
Node_ProtA68_ProtA2_0, 0.001, 0, 0.008, 0.005, 0.001, 0, 0.001, 0.001, 0.004
Node_ProtA69_ProtA50_0, 0.002, 0, 0.011, 0.01, 0.002, 0, 0.002, 0.001, 0.009
Node_ProtA70_ProtA57_0, 0.001, 0, 0.004, 0.002, 0.001, 0, 0.001, 0, 0.003
Node_ProtA76_ProtA47_0, 0.001, 0, 0.006, 0.008, 0.001, 0, 0.001, 0, 0.006
Node_ProtA76_ProtA48_0, 0.001, 0, 0.006, 0.009, 0.001, 0, 0.001, 0, 0.004
Node_ProtA76_ProtA62_0, 0.001, 0, 0.003, 0.002, 0.001, 0, 0.001, 0, 0.003
Node_ProtA76_ProtA71_0, 0.004, 0, 0.002, 0.002, 0.004, 0, 0.004, 0.001, 0.005
Node_ProtA77_ProtA31_0, 0.003, 0, 0.005, 0.004, 0.003, 0, 0.003, 0, 0.006
Node_ProtA77_ProtA51_0, 0, 0, 0.006, 0.005, 0, 0, 0, 0, 0.003
Node_ProtA9_ProtA60_0, 0.006, 0, 0.039, 0.017, 0.006, 0, 0.006, 0.006, 0.003
Node_ProtG12_ProtG5_0, 0.005, 0, 0.005, 0.005, 0.005, 0, 0.005, 0.002, 0.007
Node_ProtG16_ProtG17_0, 1.135, 0.005, 0.172, 0.249, 0.927, 0, 1.135, 0.936, 0.194
Node_ProtG18_ProtG10_0, 0.004, 0, 0.007, 0.004, 0.004, 0, 0.004, 0.002, 0.003
Node_ProtG18_ProtG12_0, 0.003, 0, 0.005, 0.006, 0.003, 0, 0.003, 0.002, 0.004
Node_ProtG18_ProtG14_0, 0.008, 0, 0.015, 0.012, 0.008, 0, 0.008, 0.006, 0.003
Node_ProtG18_ProtG21_0, 0.002, 0, 0.006, 0.006, 0.002, 0, 0.002, 0.001, 0.005
Node_ProtG24_ProtG18_0, 0.02, 0, 1.099, 0.03, 0.02, 0, 0.02, 0.017, 0.005
Node_ProtG25_ProtG9_0, 0.612, 0.003, 0.542, 0.095, 0.522, 0, 0.612, 0.311, 0.302
Node_ProtG29_ProtG76_0, 0.01, 0, 0.021, 0.014, 0.01, 0, 0.01, 0.009, 0.002
Node_ProtG30_ProtG19_0, 0.003, 0, 0.007, 0.006, 0.003, 0, 0.003, 0, 0.007
Node_ProtG30_ProtG31_0, 2.344, 0.91, 0.017, 0.519, 1, 0, 2.344, 0.82, 0.047
Node_ProtG30_ProtG34_0, 1.865, 0.007, 0.492, 0.338, 0.987, 0, 1.865, 1.85, 0.006
Node_ProtG30_ProtG35_0, 1.508, 0.023, 0.411, 0.347, 0.96, 0, 1.508, 1.44, 0.031
Node_ProtG30_ProtG39_0, 0.003, 0, 0.01, 0.007, 0.003, 0, 0.003, 0.002, 0.004
