species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Mari3_Mari2_0, 0.006, 0, 0.012, 0.014, 0.006, 0, 0.006, 0.003, 0.009
Node_Mari3_Mari6_0, 0.009, 0, 0.008, 0.009, 0.009, 0, 0.009, 0.003, 0.007
Node_Mari6_Mari1_0, 0.004, 0, 0.019, 0.024, 0.004, 0, 0.004, 0.001, 0.018
Node_Mari6_Mari5_0, 0.005, 0, 0.012, 0.007, 0.005, 0, 0.005, 0.001, 0.008
Node_Meth2_Meth1_0, 0.036, 0, 0.154, 0.054, 0.035, 0, 0.036, 0.027, 0.021
Node_Meth4_Meth3_0, 1.188, 0.002, 0.03, 0.186, 0.998, 0, 1.188, 0.678, 0.523
Node_Meth5_Meth2_0, 0.169, 0.001, 0.229, 0.107, 0.16, 0, 0.169, 0.083, 0.092
Node_Meth5_Meth4_0, 0.693, 0.147, 0.054, 0.212, 0.534, 0, 0.693, 0.1, 0.431
Node_Meth5_NitsA1_0, 0.178, 0.001, 0.201, 0.139, 0.168, 0, 0.178, 0.148, 0.034
Node_Meth5_SZUA1_0, 0.305, 0.004, 0.102, 0.14, 0.292, 0, 0.305, 0.124, 0.185
Node_Meth5_Sche1_0, 0.218, 0.001, 0.067, 0.101, 0.208, 0, 0.218, 0.113, 0.106
Node_MyxA1_MyxA2_0, 1.007, 0.007, 0.028, 0.606, 1, 0, 1.007, 0.908, 0.105
Node_MyxA1_MyxA4_0, 0.923, 0.006, 0.122, 0.628, 0.915, 0, 0.923, 0.89, 0.035
Node_MyxA2_MyxA3_0, 1.009, 0, 0.024, 0.024, 1, 0, 1.009, 0.999, 0.026
Node_Myxo10_Bdell6_0, 0.956, 0.042, 0.127, 0.362, 0.833, 0, 0.956, 0.777, 0.102
Node_Myxo10_MyxA1_0, 1.004, 0.005, 0.069, 0.212, 0.925, 0, 1.004, 0.884, 0.112
Node_Myxo10_Myxo11_0, 0.895, 0.002, 0.147, 0.194, 0.846, 0, 0.895, 0.86, 0.036
Node_Myxo10_Myxo14_0, 0.596, 0.001, 0.348, 0.197, 0.562, 0, 0.596, 0.554, 0.048
Node_Myxo10_Myxo15_0, 0.34, 0.002, 0.06, 0.142, 0.321, 0, 0.34, 0.162, 0.191
Node_Myxo10_Myxo17_0, 0.207, 0.007, 0.516, 0.115, 0.19, 0, 0.207, 0.084, 0.12
Node_Myxo11_Bdell13_0, 0.84, 0.004, 0.108, 0.158, 0.814, 0, 0.84, 0.788, 0.049
Node_Myxo11_Myxo13_0, 1.014, 0.003, 0.041, 0.213, 1, 0, 1.014, 1, 0.027
Node_Myxo11_Myxo8_0, 1.025, 0.006, 0.047, 0.127, 1, 0, 1.025, 0.792, 0.226
Node_Myxo14_Myxo2_0, 0.98, 0.002, 0.016, 0.018, 0.963, 0, 0.98, 0.527, 0.457
