species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Chlo45_Chlo46_0, 0.01, 0, 0.018, 0.019, 0.01, 0, 0.01, 0.002, 0.023
Node_Chlo47_Chlo48_0, 0.011, 0, 0.022, 0.023, 0.011, 0, 0.011, 0.001, 0.026
Node_Chlo48_Chlo10_0, 0.008, 0, 0.023, 0.029, 0.008, 0, 0.008, 0.003, 0.02
Node_Chlo4_Chlo12_0, 0.007, 0, 0.009, 0.004, 0.007, 0, 0.007, 0, 0.009
Node_Chlo4_Chlo35_0, 0.004, 0, 0.009, 0.012, 0.004, 0, 0.004, 0.001, 0.006
Node_Chlo5_Chlo16_0, 0.01, 0, 0.018, 0.02, 0.01, 0, 0.01, 0.001, 0.026
Node_Chlo6_Chlo18_0, 0.001, 0, 0.017, 0.02, 0.001, 0, 0.001, 0, 0.011
Node_Chlo6_Chlo26_0, 0.007, 0, 0.032, 0.014, 0.007, 0, 0.007, 0.004, 0.006
Node_Chlo7_Chlo15_0, 0.009, 0, 0.022, 0.026, 0.009, 0, 0.009, 0.001, 0.025
Node_Chry1_Aqui2_0, 0.268, 0.001, 0.515, 0.31, 0.265, 0, 0.268, 0.266, 0
Node_Chry1_Defe3_0, 0.055, 0.001, 0.215, 0.145, 0.053, 0, 0.055, 0.052, 0.001
Node_Cyan10_Cyan35_0, 0.004, 0, 0.015, 0.012, 0.004, 0, 0.004, 0.002, 0.009
Node_Cyan10_Cyan45_0, 0.009, 0, 0.017, 0.02, 0.009, 0, 0.009, 0.002, 0.022
Node_Cyan10_Cyan46_0, 0.01, 0, 0.013, 0.012, 0.01, 0, 0.01, 0.001, 0.015
Node_Cyan11_Cyan26_0, 0.004, 0, 0.016, 0.014, 0.004, 0, 0.004, 0, 0.012
Node_Cyan12_Cyan13_0, 0.027, 0, 0.236, 0.08, 0.027, 0, 0.027, 0.016, 0.032
Node_Cyan13_Cyan18_0, 0.011, 0, 0.04, 0.039, 0.011, 0, 0.011, 0.002, 0.024
Node_Cyan14_Cyan15_0, 0.007, 0, 0.021, 0.02, 0.007, 0, 0.007, 0.002, 0.011
Node_Cyan14_Cyan16_0, 0.017, 0, 0.013, 0.021, 0.017, 0, 0.017, 0, 0.024
Node_Cyan14_Cyan23_0, 0.006, 0, 0.016, 0.018, 0.006, 0, 0.006, 0.002, 0.016
Node_Cyan16_Cyan29_0, 0.011, 0.001, 0.023, 0.022, 0.011, 0, 0.011, 0.005, 0.016
Node_Cyan19_Cyan22_0, 0.004, 0, 0.01, 0.009, 0.004, 0, 0.004, 0, 0.008
Node_Cyan19_Cyan47_0, 0.006, 0, 0.007, 0.008, 0.006, 0, 0.006, 0.001, 0.009
Node_Cyan28_chloroArabidopsis_0, 0.004, 0, 0.007, 0.01, 0.004, 0, 0.004, 0, 0.009
Node_Cyan2_Cyan1_0, 0.006, 0, 0.01, 0.024, 0.006, 0, 0.006, 0, 0.015
