species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
FirmA36, 0, 0, 0.015, 0.011, 0, 0, 0, 0, 0.01
FirmA37, 0, 0, 0.022, 0.022, 0, 0, 0, 0, 0.011
FirmA38, 0, 0, 0.012, 0.019, 0, 0, 0, 0, 0.01
FirmA39, 0, 0, 0.013, 0.015, 0, 0, 0, 0, 0.012
FirmA40, 0, 0, 0.019, 0.017, 0, 0, 0, 0, 0.01
FirmA41, 1, 0.002, 0.183, 0.167, 1, 0, 1, 0.894, 0.115
FirmA42, 0, 0, 0.017, 0.02, 0, 0, 0, 0, 0.013
FirmA43, 0, 0, 0.01, 0.013, 0, 0, 0, 0, 0.009
FirmA44, 0, 0, 0.015, 0.015, 0, 0, 0, 0, 0.01
FirmA45, 0, 0, 0.021, 0.021, 0, 0, 0, 0, 0.012
FirmA46, 0, 0, 0.022, 0.026, 0, 0, 0, 0, 0.013
FirmA47, 0, 0, 0.011, 0.012, 0, 0, 0, 0, 0.01
FirmA48, 0, 0, 0.014, 0.012, 0, 0, 0, 0, 0.012
FirmA49, 0, 0, 0.015, 0.015, 0, 0, 0, 0, 0.013
FirmA5, 0, 0, 0.011, 0.012, 0, 0, 0, 0, 0.008
FirmA50, 0, 0, 0.02, 0.024, 0, 0, 0, 0, 0.01
FirmA51, 0, 0, 0.02, 0.021, 0, 0, 0, 0, 0.014
FirmA52, 0, 0, 0.017, 0.015, 0, 0, 0, 0, 0.011
FirmA53, 0, 0, 0.016, 0.018, 0, 0, 0, 0, 0.012
FirmA54, 0, 0, 0.015, 0.019, 0, 0, 0, 0, 0.011
FirmA55, 0, 0, 0.017, 0.016, 0, 0, 0, 0, 0.013
FirmA56, 0, 0, 0.014, 0.012, 0, 0, 0, 0, 0.011
FirmA57, 0, 0, 0.025, 0.024, 0, 0, 0, 0, 0.013
FirmA58, 0, 0, 0.015, 0.012, 0, 0, 0, 0, 0.01
FirmA59, 0, 0, 0.013, 0.015, 0, 0, 0, 0, 0.011
FirmA6, 0, 0, 0.017, 0.018, 0, 0, 0, 0, 0.013
FirmA60, 0, 0, 0.009, 0.009, 0, 0, 0, 0, 0.005
FirmA61, 0, 0, 0.02, 0.028, 0, 0, 0, 0, 0.013
FirmA62, 0, 0, 0.013, 0.015, 0, 0, 0, 0, 0.009
FirmA63, 0, 0, 0.022, 0.022, 0, 0, 0, 0, 0.015
FirmA64, 0, 0, 0.015, 0.015, 0, 0, 0, 0, 0.012
FirmA65, 0, 0, 0.01, 0.011, 0, 0, 0, 0, 0.007
FirmA66, 0, 0, 0.015, 0.01, 0, 0, 0, 0, 0.008
FirmA67, 0, 0, 0.06, 0.035, 0, 0, 0, 0, 0.009
FirmA68, 0, 0, 0.012, 0.013, 0, 0, 0, 0, 0.007
FirmA69, 0, 0, 0.017, 0.013, 0, 0, 0, 0, 0.012
FirmA7, 0, 0, 0.737, 0.115, 0, 0, 0, 0, 0.01
FirmA70, 0, 0, 0.019, 0.02, 0, 0, 0, 0, 0.009
FirmA71, 0, 0, 0.015, 0.013, 0, 0, 0, 0, 0.011
FirmA72, 0, 0, 0.01, 0.007, 0, 0, 0, 0, 0.006
FirmA73, 0, 0, 0.012, 0.016, 0, 0, 0, 0, 0.008
FirmA74, 0, 0, 0.015, 0.021, 0, 0, 0, 0, 0.011
FirmA75, 0, 0, 0.015, 0.016, 0, 0, 0, 0, 0.012
FirmA76, 1, 0.001, 0.028, 0.33, 1, 0, 1, 0.345, 0.66
FirmA77, 0, 0, 0.016, 0.018, 0, 0, 0, 0, 0.014
FirmA78, 0, 0, 0.013, 0.012, 0, 0, 0, 0, 0.011
FirmA79, 1, 0, 0.009, 0.118, 1, 0, 1, 0.051, 0.958
FirmA8, 0, 0, 0.017, 0.018, 0, 0, 0, 0, 0.014
FirmA80, 1, 0.001, 0.019, 0.248, 1, 0, 1, 0.068, 0.945
FirmA81, 0, 0, 0.008, 0.008, 0, 0, 0, 0, 0.004
FirmA83, 0, 0, 0.009, 0.01, 0, 0, 0, 0, 0.007
FirmA84, 0, 0, 0.018, 0.018, 0, 0, 0, 0, 0.015
FirmA85, 0, 0, 0.013, 0.011, 0, 0, 0, 0, 0.009
FirmA86, 0, 0, 0.023, 0.02, 0, 0, 0, 0, 0.013
FirmA87, 1, 0.001, 0.016, 0.151, 1, 0, 1, 0.046, 0.964
FirmA88, 0, 0, 0.007, 0.006, 0, 0, 0, 0, 0.004
FirmA89, 0, 0, 0.011, 0.014, 0, 0, 0, 0, 0.01
FirmA9, 0, 0, 0.016, 0.019, 0, 0, 0, 0, 0.013
FirmA90, 0, 0, 0.052, 0.037, 0, 0, 0, 0, 0.01
FirmA91, 0, 0, 0.01, 0.009, 0, 0, 0, 0, 0.005
FirmA92, 0, 0, 0.017, 0.016, 0, 0, 0, 0, 0.013
FirmA93, 1, 0, 0.012, 0.191, 1, 0, 1, 0.777, 0.231
FirmA94, 0, 0, 0.016, 0.017, 0, 0, 0, 0, 0.013
FirmA95, 0, 0, 0.014, 0.014, 0, 0, 0, 0, 0.009
