species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_ProtA34_ProtA39_0, 0.174, 0, 0.008, 0.076, 0.173, 0, 0.174, 0.075, 0.1
Node_ProtA34_ProtA40_0, 1.088, 0.006, 0.188, 1.027, 0.997, 0, 1.088, 1.037, 0.047
Node_ProtA34_ProtA43_0, 0.996, 0, 0.101, 0.034, 0.992, 0, 0.996, 0.993, 0.009
Node_ProtA34_ProtA9_0, 0.051, 0, 0.046, 0.043, 0.051, 0, 0.051, 0.031, 0.02
Node_ProtA34_ProtG30_0, 0.74, 0.002, 0.684, 0.515, 0.619, 0, 0.74, 0.521, 0.218
Node_ProtA34_ProtM1_0, 0.17, 0, 0.577, 0.277, 0.163, 0, 0.17, 0.166, 0.007
Node_ProtA34_SAR3X2_0, 1.113, 0.011, 0.028, 0.166, 0.98, 0, 1.113, 1.07, 0.023
Node_ProtA34_SM23X1_0, 1.063, 0.044, 0.025, 0.332, 0.985, 0, 1.063, 0.973, 0.005
Node_ProtA34_Spir10_0, 1.039, 0.033, 0.005, 0.434, 0.984, 0, 1.039, 0.974, 0.002
Node_ProtA34_UBA2X1_0, 1.156, 0.007, 0.02, 0.228, 0.981, 0, 1.156, 1.089, 0.056
Node_ProtA34_Wall1_0, 1.009, 0.027, 0.002, 0.528, 0.984, 0.984, 1.009, 0.957, 0
Node_ProtA34_mitoFungi_0, 0.077, 0, 0.104, 0.082, 0.075, 0, 0.077, 0.07, 0.011
Node_ProtA38_ProtA15_0, 0.952, 0.001, 0.128, 0.132, 0.789, 0, 0.952, 0.743, 0.218
Node_ProtA38_ProtA41_0, 0.38, 0, 0.72, 0.154, 0.372, 0, 0.38, 0.264, 0.122
Node_ProtA38_ProtA64_0, 0.978, 0.001, 0.033, 0.153, 0.809, 0, 0.978, 0.924, 0.058
Node_ProtA39_ProtA12_0, 0.004, 0, 0.01, 0.011, 0.004, 0, 0.004, 0.001, 0.007
Node_ProtA39_ProtA27_0, 0.025, 0, 0.158, 0.056, 0.025, 0, 0.025, 0.022, 0.009
Node_ProtA39_ProtA30_0, 0.007, 0, 0.022, 0.015, 0.007, 0, 0.007, 0.007, 0.004
Node_ProtA39_ProtA36_0, 0.002, 0, 0.008, 0.011, 0.002, 0, 0.002, 0, 0.006
Node_ProtA3_ProtA72_0, 1.054, 0.002, 0.092, 0.279, 1, 0, 1.054, 1.027, 0.033
Node_ProtA3_ProtA76_0, 1.111, 0.026, 0.029, 0.035, 1, 0, 1.111, 1.019, 0.045
Node_ProtA40_ProtA67_0, 1.187, 0, 0.028, 0.027, 0.994, 0, 1.187, 1.064, 0.127
Node_ProtA46_ProtA55_0, 1.006, 0, 0.015, 0.012, 1, 0, 1.006, 1.003, 0.007
Node_ProtA47_ProtA63_0, 1.649, 0.006, 0.365, 0.462, 1, 0, 1.649, 0.907, 0.75
Node_ProtA53_ProtA58_0, 0.064, 0, 0.043, 0.046, 0.064, 0, 0.064, 0.055, 0.015
Node_ProtA56_ProtA52_0, 0.625, 0, 0.132, 0.069, 0.558, 0, 0.625, 0.466, 0.164
Node_ProtA68_ProtA2_0, 1.051, 0.001, 0.091, 0.039, 0.942, 0, 1.051, 0.93, 0.137
Node_ProtA69_ProtA50_0, 1.179, 0, 0.039, 0.575, 0.977, 0, 1.179, 1.056, 0.125
Node_ProtA70_ProtA57_0, 0.014, 0, 0.341, 0.046, 0.014, 0, 0.014, 0.012, 0.011
Node_ProtA76_ProtA47_0, 1.258, 0.003, 0.626, 0.341, 0.811, 0, 1.258, 0.583, 0.683
Node_ProtA76_ProtA48_0, 1.198, 0.003, 0.066, 0.228, 0.98, 0, 1.198, 1.052, 0.15
Node_ProtA76_ProtA62_0, 1.088, 0, 0.382, 0.226, 0.788, 0, 1.088, 0.891, 0.212
Node_ProtA76_ProtA71_0, 1.022, 0, 0.701, 0.111, 1, 0, 1.022, 0.4, 0.635
Node_ProtA77_ProtA31_0, 1.457, 0.002, 0.069, 0.097, 0.979, 0, 1.457, 1.364, 0.1
Node_ProtA77_ProtA51_0, 1.692, 0.001, 0.103, 0.463, 0.968, 0, 1.692, 1.359, 0.337
Node_ProtA9_ProtA60_0, 0.004, 0, 0.053, 0.029, 0.004, 0, 0.004, 0.003, 0.006
Node_ProtG12_ProtG5_0, 0.007, 0, 0.016, 0.015, 0.007, 0, 0.007, 0, 0.015
Node_ProtG16_ProtG17_0, 0.007, 0, 0.071, 0.022, 0.007, 0, 0.007, 0.002, 0.011
Node_ProtG18_ProtG10_0, 0.005, 0, 0.006, 0.005, 0.005, 0, 0.005, 0.001, 0.007
Node_ProtG18_ProtG12_0, 0.008, 0, 0.014, 0.015, 0.008, 0, 0.008, 0.001, 0.017
Node_ProtG18_ProtG14_0, 0.004, 0, 0.016, 0.014, 0.004, 0, 0.004, 0.003, 0.009
Node_ProtG18_ProtG21_0, 0.006, 0, 0.017, 0.023, 0.006, 0, 0.006, 0.001, 0.015
Node_ProtG24_ProtG18_0, 0.011, 0, 1.055, 0.032, 0.011, 0, 0.011, 0.005, 0.01
Node_ProtG25_ProtG9_0, 1.079, 0, 0.068, 0.036, 0.975, 0, 1.079, 0.962, 0.129
Node_ProtG29_ProtG76_0, 0.006, 0, 0.012, 0.011, 0.006, 0, 0.006, 0.002, 0.009
Node_ProtG30_ProtG19_0, 0.008, 0, 0.01, 0.01, 0.008, 0, 0.008, 0.004, 0.011
Node_ProtG30_ProtG31_0, 1.195, 0.002, 0.004, 0.232, 0.973, 0, 1.195, 1.022, 0.17
Node_ProtG30_ProtG34_0, 0.936, 0, 0.265, 0.279, 0.929, 0, 0.936, 0.932, 0.006
Node_ProtG30_ProtG35_0, 0.204, 0, 0.74, 0.294, 0.202, 0, 0.204, 0.198, 0.008
Node_ProtG30_ProtG39_0, 0.007, 0, 0.012, 0.013, 0.007, 0, 0.007, 0.001, 0.018
Node_ProtG30_ProtG42_0, 1.01, 0, 0.072, 0.252, 0.921, 0, 1.01, 0.997, 0.015
Node_ProtG30_ProtG49_0, 0.019, 0, 0.08, 0.022, 0.019, 0, 0.019, 0.017, 0.007
Node_ProtG30_ProtG50_0, 1.027, 0.001, 0.023, 0.227, 0.931, 0, 1.027, 0.994, 0.039
Node_ProtG30_ProtG64_0, 0.001, 0, 0.01, 0.011, 0.001, 0, 0.001, 0, 0.006
Node_ProtG30_ProtG71_0, 0.438, 0.001, 0.721, 0.413, 0.387, 0, 0.438, 0.361, 0.076
Node_ProtG30_ProtG80_0, 0.544, 0.001, 0.113, 0.381, 0.48, 0, 0.544, 0.326, 0.218
Node_ProtG30_ProtG84_0, 0.092, 0, 0.127, 0.065, 0.091, 0, 0.092, 0.079, 0.015
Node_ProtG30_ProtG85_0, 1.067, 0.009, 0.036, 0.74, 0.926, 0, 1.067, 0.512, 0.55
Node_ProtG30_ProtG87_0, 0.005, 0, 0.022, 0.012, 0.005, 0, 0.005, 0.003, 0.008
Node_ProtG30_ProtZ3_0, 1.082, 0.005, 0.066, 0.544, 0.979, 0, 1.082, 1.033, 0.043
Node_ProtG30_ProtZ5_0, 1.1, 0.004, 0.205, 0.414, 0.986, 0, 1.1, 0.538, 0.561
Node_ProtG31_ProtG16_0, 0.067, 0, 0.047, 0.035, 0.066, 0, 0.067, 0.027, 0.046
Node_ProtG31_ProtG32_0, 1.774, 0.002, 0.013, 0.045, 0.994, 0, 1.774, 1.183, 0.59
Node_ProtG31_ProtG36_0, 1.686, 0.003, 0.14, 0.134, 1, 0, 1.686, 1.666, 0.021
Node_ProtG31_ProtG44_0, 0.18, 0, 0.02, 0.031, 0.18, 0, 0.18, 0.052, 0.133
Node_ProtG31_ProtG45_0, 1.802, 0.006, 0.026, 0.076, 1, 0, 1.802, 1.749, 0.048
Node_ProtG31_ProtG47_0, 0.068, 0, 0.954, 0.096, 0.067, 0, 0.068, 0.059, 0.013
Node_ProtG31_ProtG61_0, 1.009, 0.001, 0.695, 0.212, 0.958, 0, 1.009, 0.999, 0.017
Node_ProtG32_ProtG26_0, 1.217, 0, 0.018, 0.011, 0.996, 0, 1.217, 1.06, 0.162
Node_ProtG32_ProtG33_0, 0.869, 0, 0.944, 0.16, 0.804, 0, 0.869, 0.835, 0.039
Node_ProtG32_ProtG37_0, 0.945, 0, 0.032, 0.175, 0.896, 0, 0.945, 0.842, 0.108
Node_ProtG32_ProtG43_0, 1.073, 0, 0.018, 0.302, 0.999, 0, 1.073, 0.933, 0.146
Node_ProtG33_ProtG48_0, 0.107, 0, 0.057, 0.057, 0.103, 0, 0.107, 0.038, 0.078
Node_ProtG33_ProtG67_0, 0.086, 0, 0.804, 0.156, 0.086, 0, 0.086, 0.067, 0.021
Node_ProtG33_ProtG7_0, 0.022, 0, 0.1, 0.038, 0.022, 0, 0.022, 0.016, 0.015
Node_ProtG35_ProtG81_0, 0.023, 0, 0.191, 0.074, 0.023, 0, 0.023, 0.022, 0.01
Node_ProtG36_ProtG20_0, 1.165, 0, 0.018, 0.015, 0.999, 0, 1.165, 1.028, 0.139
Node_ProtG36_ProtG24_0, 1.056, 0, 0.612, 0.067, 0.996, 0, 1.056, 1.045, 0.015
Node_ProtG36_ProtG38_0, 1.653, 0.003, 0.068, 0.716, 0.999, 0, 1.653, 1.62, 0.032
Node_ProtG36_ProtG65_0, 1.044, 0.001, 0.042, 0.026, 1, 0, 1.044, 1.016, 0.029
Node_ProtG37_ProtG41_0, 0.126, 0, 0.029, 0.044, 0.125, 0, 0.126, 0.098, 0.045
Node_ProtG37_ProtG51_0, 0.008, 0, 0.129, 0.024, 0.008, 0, 0.008, 0.003, 0.011
Node_ProtG37_ProtG53_0, 0.182, 0, 0.779, 0.169, 0.178, 0, 0.182, 0.175, 0.016
Node_ProtG37_ProtG8_0, 0.11, 0, 0.083, 0.055, 0.109, 0, 0.11, 0.1, 0.011
Node_ProtG38_ProtG28_0, 1.645, 0.001, 0.029, 0.267, 0.998, 0, 1.645, 1.632, 0.02
Node_ProtG38_ProtG46_0, 0.842, 0, 0.867, 0.462, 0.742, 0, 0.842, 0.785, 0.064
Node_ProtG39_ProtG15_0, 0.009, 0, 0.02, 0.024, 0.009, 0, 0.009, 0, 0.022
Node_ProtG41_ProtG40_0, 0.256, 0, 0.017, 0.066, 0.255, 0, 0.256, 0.121, 0.147
Node_ProtG42_ProtG74_0, 0.143, 0, 0.944, 0.304, 0.141, 0, 0.143, 0.07, 0.077
Node_ProtG43_ProtG55_0, 1.005, 0, 0.081, 0.019, 1, 0, 1.005, 1, 0.013
Node_ProtG44_ProtG22_0, 0.009, 0, 0.183, 0.026, 0.008, 0, 0.009, 0.004, 0.012
Node_ProtG45_ProtG66_0, 1.812, 0.011, 0.037, 0.089, 0.999, 0, 1.812, 1.759, 0.036
Node_ProtG45_ProtG75_0, 1.078, 0.086, 0.972, 0.11, 0.834, 0, 1.078, 0.759, 0.152
Node_ProtG47_ProtG62_0, 0.01, 0, 0.065, 0.024, 0.01, 0, 0.01, 0.009, 0.007
Node_ProtG48_ProtG1_0, 0.319, 0, 0.018, 0.08, 0.311, 0, 0.319, 0.095, 0.23
Node_ProtG48_ProtG25_0, 1.018, 0.001, 0.016, 0.29, 0.966, 0, 1.018, 0.308, 0.714
Node_ProtG48_ProtG6_0, 1.207, 0, 0.01, 0.044, 0.98, 0, 1.207, 1.013, 0.199
Node_ProtG49_ProtG29_0, 0.009, 0, 0.017, 0.013, 0.009, 0, 0.009, 0.005, 0.007
Node_ProtG53_ProtG27_0, 0.021, 0, 0.165, 0.051, 0.02, 0, 0.021, 0.02, 0.004
Node_ProtG53_ProtG70_0, 0.006, 0, 0.03, 0.021, 0.006, 0, 0.006, 0.002, 0.015
Node_ProtG58_ProtG59_0, 1.095, 0.002, 0.376, 0.362, 0.99, 0, 1.095, 1.06, 0.045
Node_ProtG59_ProtG73_0, 0.306, 0, 0.929, 0.333, 0.288, 0, 0.306, 0.176, 0.14
Node_ProtG61_ProtG60_0, 0.009, 0, 0.042, 0.026, 0.009, 0, 0.009, 0.003, 0.016
Node_ProtG61_ProtG72_0, 0.957, 0, 0.068, 0.123, 0.948, 0, 0.957, 0.945, 0.016
Node_ProtG61_ProtG78_0, 0.035, 0, 0.934, 0.117, 0.035, 0, 0.035, 0.031, 0.012
Node_ProtG62_ProtG77_0, 0.003, 0, 0.019, 0.014, 0.003, 0, 0.003, 0.002, 0.012
Node_ProtG65_ProtG69_0, 1.01, 0, 0.048, 0.017, 1, 0, 1.01, 1.004, 0.014
Node_ProtG66_ProtG68_0, 1.016, 0, 0.822, 0.13, 1, 0, 1.016, 1, 0.026
Node_ProtG67_ProtG63_0, 0.013, 0, 0.083, 0.041, 0.013, 0, 0.013, 0.01, 0.01
Node_ProtG80_ProtG57_0, 0.034, 0, 0.519, 0.147, 0.034, 0, 0.034, 0.031, 0.009
Node_ProtG81_ProtG79_0, 0.008, 0, 0.025, 0.016, 0.008, 0, 0.008, 0.005, 0.01
Node_ProtG83_ProtG52_0, 0.214, 0, 0.02, 0.03, 0.214, 0, 0.214, 0.088, 0.137
Node_ProtG83_ProtG89_0, 0.097, 0, 0.044, 0.022, 0.096, 0, 0.097, 0.064, 0.04
Node_ProtG84_ProtG11_0, 0.194, 0, 0.051, 0.069, 0.194, 0, 0.194, 0.056, 0.144
Node_ProtG84_ProtG83_0, 0.101, 0, 0.018, 0.029, 0.1, 0, 0.101, 0.061, 0.046
Node_ProtG84_ProtG90_0, 0.073, 0, 0.041, 0.03, 0.072, 0, 0.073, 0.058, 0.022
Node_ProtG85_ProtG56_0, 1.492, 0, 0.062, 0.136, 0.977, 0, 1.492, 1.358, 0.142
Node_ProtG85_ProtG58_0, 1.424, 0.352, 0.097, 0.729, 0.997, 0, 1.424, 0.639, 0.102
Node_ProtG85_ProtG86_0, 0.985, 0, 0.524, 0.094, 0.946, 0, 0.985, 0.975, 0.017
Node_ProtG85_ProtG88_0, 1.412, 0.001, 0.072, 0.094, 0.998, 0, 1.412, 1.355, 0.059
Node_ProtG85_ProtG91_0, 0.957, 0, 0.056, 0.041, 0.948, 0, 0.957, 0.942, 0.028
Node_ProtG86_ProtG82_0, 0.01, 0, 0.996, 0.045, 0.01, 0, 0.01, 0.007, 0.021
Node_ProtG87_ProtG3_0, 0.004, 0, 0.015, 0.017, 0.004, 0, 0.004, 0.002, 0.011
Node_ProtG87_ProtG4_0, 0.008, 0, 0.007, 0.007, 0.008, 0, 0.008, 0.002, 0.01
Node_ProtG89_ProtG13_0, 0.007, 0, 0.099, 0.014, 0.007, 0, 0.007, 0.001, 0.009
Node_ProtG90_ProtG54_0, 0.005, 0, 0.08, 0.026, 0.005, 0, 0.005, 0.003, 0.012
Node_ProtM1_ProtM2_0, 0.003, 0, 0.037, 0.03, 0.003, 0, 0.003, 0.002, 0.008
Node_ProtM1_ProtM3_0, 0.032, 0, 0.151, 0.091, 0.032, 0, 0.032, 0.029, 0.013
Node_ProtZ1_ProtZ4_0, 1.022, 0.001, 0.016, 0.015, 1, 0, 1.022, 1.009, 0.021
Node_ProtZ3_ProtZ1_0, 1.016, 0.003, 0.038, 0.176, 1, 0, 1.016, 0.984, 0.042
Node_ProtZ3_ProtZ2_0, 1.009, 0.009, 0.123, 0.521, 0.979, 0, 1.009, 0.974, 0.041
Node_SAR3X2_BMS3X1_0, 0.167, 0.001, 0.962, 0.356, 0.159, 0, 0.167, 0.153, 0.015
Node_SAR3X2_SAR3X1_0, 0.286, 0, 0.113, 0.3, 0.266, 0, 0.286, 0.066, 0.232
Node_SM23X1_AABM5X1_0, 0.003, 0, 0.013, 0.011, 0.003, 0, 0.003, 0.001, 0.006
Node_SM23X1_Aero1_0, 1.108, 0.042, 0.02, 0.858, 0.994, 0.012, 1.108, 1.018, 0.011
Node_SM23X1_Bact27_0, 0.01, 0, 0.019, 0.011, 0.01, 0, 0.01, 0.009, 0.001
Node_SM23X1_Caldit2_0, 0.001, 0, 0.007, 0.004, 0.001, 0, 0.001, 0, 0.005
Node_SM23X1_Fibr4_0, 0.028, 0, 0.026, 0.031, 0.028, 0, 0.028, 0.024, 0.007
Node_SM23X1_Hydr2_0, 1.367, 0.256, 0.022, 0.779, 0.992, 0.002, 1.367, 0.852, 0.023
Node_SM23X1_KSB1X2_0, 0.006, 0, 0.005, 0.008, 0.006, 0, 0.006, 0, 0.01
Node_SM23X1_KSB1X3_0, 0.008, 0, 0.01, 0.015, 0.008, 0, 0.008, 0.003, 0.012
Node_SM23X1_P4572X1_0, 0.091, 0, 0.057, 0.084, 0.09, 0, 0.091, 0.087, 0.004
Node_SM23X1_Pori1_0, 0.507, 0.001, 0.862, 0.758, 0.468, 0, 0.507, 0.504, 0.001
Node_SM23X1_RBG1_0, 0.244, 0, 0.265, 0.323, 0.237, 0, 0.244, 0.243, 0.002
Node_SM23X1_TA06X1_0, 0.144, 0, 0.103, 0.149, 0.142, 0, 0.144, 0.142, 0.003
Node_SM23X1_Zixi5_0, 0.047, 0, 0.052, 0.07, 0.046, 0, 0.047, 0.042, 0.008
Node_Spir10_Lind1_0, 0.785, 0.014, 0.272, 0.387, 0.748, 0, 0.785, 0.757, 0.004
Node_Spir10_Spir11_0, 0.243, 0.002, 0.158, 0.295, 0.242, 0, 0.243, 0.239, 0.001
Node_Spir10_Spir12_0, 0.21, 0.001, 0.042, 0.23, 0.209, 0, 0.21, 0.204, 0.008
Node_Spir10_Spir13_0, 0.053, 0, 0.166, 0.087, 0.053, 0, 0.053, 0.045, 0.015
Node_Spir10_Spir15_0, 0.398, 0.002, 0.412, 0.417, 0.391, 0, 0.398, 0.374, 0.023
Node_Spir10_Spir3_0, 0.01, 0, 0.059, 0.03, 0.01, 0, 0.01, 0.005, 0.016
Node_Spir10_Spir8_0, 0.204, 0.001, 0.023, 0.267, 0.203, 0, 0.204, 0.193, 0.016
Node_Spir13_Spir2_0, 0.02, 0, 0.045, 0.04, 0.02, 0, 0.02, 0.014, 0.012
Node_Spir15_Spir4_0, 0.305, 0.001, 0.285, 0.324, 0.283, 0, 0.305, 0.114, 0.191
Node_Spir15_Spir9_0, 1.021, 0.005, 0.076, 0.692, 0.994, 0, 1.021, 0.236, 0.787
Node_Sume1_OLB1X1_0, 1.127, 0.012, 0.876, 1.772, 0.999, 0, 1.127, 1.071, 0.04
Node_Sume1_UBP4X1_0, 1.01, 0, 0.122, 0.081, 0.997, 0, 1.01, 1.008, 0.005
Node_Syne1_Calda2_0, 0.048, 0, 0.141, 0.067, 0.048, 0, 0.048, 0.048, 0.001
Node_Syne1_Cyan40_0, 0.407, 0, 0.23, 0.251, 0.404, 0.001, 0.407, 0.405, 0.002
Node_Syne1_Dein5_0, 0.188, 0, 0.221, 0.147, 0.187, 0, 0.188, 0.188, 0.002
Node_Syne1_Syne2_0, 0.006, 0, 0.007, 0.009, 0.006, 0, 0.006, 0.001, 0.01
Node_Syne1_Syne4_0, 0.007, 0.001, 0.016, 0.013, 0.006, 0, 0.007, 0.002, 0.009
Node_Syne1_Syne6_0, 0.002, 0, 0.013, 0.013, 0.002, 0, 0.002, 0.002, 0.008
Node_Syne1_Syne7_0, 0.003, 0, 0.005, 0.007, 0.003, 0, 0.003, 0.001, 0.006
Node_Syne1_Syne9_0, 0.013, 0, 0.038, 0.029, 0.013, 0, 0.013, 0.011, 0.003
Node_Syne2_Syne8_0, 0.008, 0, 0.009, 0.016, 0.008, 0, 0.008, 0.003, 0.011
Node_Syne4_Syne5_0, 0.004, 0, 0.016, 0.017, 0.004, 0, 0.004, 0, 0.013
Node_Syne7_Syne10_0, 0.004, 0, 0.011, 0.011, 0.004, 0, 0.004, 0.002, 0.012
Node_Syne8_Syne3_0, 0.004, 0, 0.023, 0.022, 0.004, 0, 0.004, 0.002, 0.019
Node_TA06X1_Cloa1_0, 0.029, 0, 0.118, 0.085, 0.029, 0, 0.029, 0.028, 0.003
Node_TA06X1_Edwa1_0, 0.011, 0, 0.02, 0.025, 0.011, 0, 0.011, 0.009, 0.002
Node_TA06X1_WOR1_0, 0.007, 0, 0.006, 0.01, 0.007, 0, 0.007, 0.006, 0.002
Node_Therd1_Dict1_0, 0.018, 0, 0.161, 0.061, 0.018, 0, 0.018, 0.016, 0.004
Node_Therg2_Therg4_0, 0.005, 0, 0.023, 0.019, 0.005, 0, 0.005, 0.002, 0.013
Node_Therg3_Therg5_0, 0.001, 0, 0.006, 0.006, 0.001, 0, 0.001, 0, 0.003
Node_Therg8_Therg2_0, 0.015, 0, 0.097, 0.034, 0.015, 0, 0.015, 0.012, 0.009
Node_Therg8_Therg3_0, 0.004, 0, 0.015, 0.01, 0.004, 0, 0.004, 0.004, 0.004
Node_Therg8_Therg6_0, 0.003, 0, 0.005, 0.003, 0.003, 0, 0.003, 0.001, 0.004
Node_Thers1_Desua45_0, 0.009, 0, 0.027, 0.026, 0.009, 0, 0.009, 0.007, 0.005
Node_UBA1X2_UBA1X3_0, 0.144, 0, 0.628, 0.298, 0.144, 0, 0.144, 0.143, 0.005
Node_UBA1X2_UBA1X5_0, 0.042, 0, 0.113, 0.111, 0.042, 0, 0.042, 0.038, 0.011
Node_UBA1X5_UBA1X4_0, 0.011, 0, 0.04, 0.032, 0.011, 0, 0.011, 0.007, 0.009
Node_UBA1X6_UBA1X1_0, 0.804, 0.002, 0.027, 0.175, 0.802, 0, 0.804, 0.75, 0.062
Node_UBA1X6_UBA1X2_0, 0.767, 0.003, 0.03, 0.174, 0.755, 0, 0.767, 0.747, 0.021
Node_UBA2X1_DesuD2_0, 1.243, 0.001, 0.017, 0.279, 0.973, 0, 1.243, 1.13, 0.111
Node_UBA2X1_Desua22_0, 1.148, 0.001, 0.043, 0.252, 0.969, 0, 1.148, 1.114, 0.034
Node_UBA2X1_Desua28_0, 0.534, 0.001, 0.901, 0.341, 0.48, 0, 0.534, 0.344, 0.191
Node_UBA2X1_SZUA2_0, 0.234, 0, 0.421, 0.207, 0.218, 0, 0.234, 0.115, 0.121
Node_UBA6X1_Desa1_0, 0.069, 0, 0.145, 0.109, 0.068, 0, 0.069, 0.068, 0.006
Node_UBA6X1_Elus1_0, 0.032, 0, 0.041, 0.053, 0.031, 0, 0.032, 0.03, 0.004
Node_UBA6X1_Gold1_0, 0.208, 0, 0.297, 0.296, 0.203, 0, 0.208, 0.206, 0.003
Node_UBA9X1_UBA9X3_0, 0.033, 0, 0.115, 0.08, 0.033, 0, 0.033, 0.031, 0.005
Node_UBA9X3_UBA9X2_0, 0.008, 0, 0.034, 0.028, 0.008, 0, 0.008, 0.005, 0.009
Node_Verr11_Aure2_0, 1.808, 0.005, 0.091, 0.352, 0.966, 0, 1.808, 1.458, 0.345
Node_Verr11_Aure3_0, 1.549, 0.005, 0.433, 0.466, 0.934, 0, 1.549, 1.464, 0.079
Node_Verr11_Omni4_0, 1.898, 0, 0.087, 0.412, 0.975, 0, 1.898, 1.873, 0.026
Node_Verr11_Verr12_0, 0.212, 0, 1.022, 0.072, 0.21, 0, 0.212, 0.029, 0.185
Node_Verr11_Verr14_0, 1.049, 0, 0.534, 0.077, 0.998, 0, 1.049, 1.023, 0.034
Node_Verr11_Verr7_0, 1.705, 0.039, 0.791, 0.643, 0.986, 0, 1.705, 1.27, 0.376
Node_Verr11_Verr8_0, 2.081, 0.018, 0.086, 0.39, 0.988, 0, 2.081, 1.714, 0.341
Node_Verr11_Verr9_0, 1.549, 0.002, 0.335, 0.843, 1, 0, 1.549, 1.377, 0.177
Node_Verr3_Verr10_0, 0.866, 0.099, 0.795, 0.074, 0.739, 0, 0.866, 0.615, 0.065
Node_Verr5_Verr6_0, 1.029, 0, 1.503, 0.263, 0.998, 0, 1.029, 0.274, 0.764
Node_Verr7_Verr13_0, 1.018, 0, 0.42, 0.076, 0.819, 0, 1.018, 0.945, 0.078
Node_Verr7_Verr2_0, 0.377, 0, 0.782, 0.051, 0.374, 0, 0.377, 0.242, 0.141
Node_Verr7_Verr4_0, 1.36, 0.004, 0.673, 0.363, 0.994, 0, 1.36, 1.036, 0.324
Node_Verr8_Verr3_0, 1.497, 0.011, 0.343, 0.176, 0.951, 0, 1.497, 1.418, 0.061
Node_Verr8_Verr5_0, 1.768, 0.001, 0.488, 0.346, 0.961, 0, 1.768, 1.596, 0.174
Node_WOR1_WOR2_0, 0.007, 0, 0.005, 0.012, 0.007, 0, 0.007, 0.004, 0.005
Node_WOR1_WOR3_0, 0.003, 0, 0.009, 0.008, 0.003, 0, 0.003, 0.001, 0.006
Node_WOR1_WOR6_0, 0.006, 0, 0.006, 0.006, 0.006, 0, 0.006, 0.004, 0.005
Node_WOR2_WOR4_0, 0.003, 0, 0.004, 0.005, 0.003, 0, 0.003, 0.003, 0
Node_WOR6_WOR7_0, 0, 0, 0.008, 0.01, 0, 0, 0, 0, 0.002
Node_Wall1_Fuso2_0, 0.145, 0, 0.49, 0.279, 0.145, 0, 0.145, 0.144, 0.001
Node_Wall1_Muir1_0, 0.009, 0, 0.035, 0.037, 0.009, 0, 0.009, 0.008, 0.004
Node_Wall1_Rifl1_0, 0.04, 0, 0.106, 0.093, 0.04, 0, 0.04, 0.04, 0.001
Node_Wall1_Syne1_0, 0.634, 0.001, 0.376, 0.549, 0.627, 0, 0.634, 0.632, 0
Node_Zixi2_Zixi1_0, 0.004, 0, 0.008, 0.015, 0.004, 0, 0.004, 0.002, 0.009
Node_Zixi4_Zixi2_0, 0.003, 0, 0.005, 0.006, 0.003, 0, 0.003, 0, 0.007
Node_Zixi4_Zixi3_0, 0.003, 0, 0.008, 0.006, 0.003, 0, 0.003, 0, 0.008
Node_Zixi5_Late2_0, 0.036, 0, 0.028, 0.027, 0.036, 0, 0.036, 0.022, 0.017
Node_Zixi5_TA06A1_0, 0.005, 0, 0.007, 0.003, 0.005, 0, 0.005, 0.002, 0.004
Node_Zixi5_UBP14X1_0, 0.008, 0, 0.032, 0.018, 0.008, 0, 0.008, 0.006, 0.004
Node_Zixi5_Zixi4_0, 0.001, 0, 0.007, 0.006, 0.001, 0, 0.001, 0.001, 0.003
Node_chloroArabidopsis_chloroBryophyte_0, 0.008, 0, 0.011, 0.014, 0.008, 0, 0.008, 0.001, 0.014
Node_chloroArabidopsis_chloroChlorophyta_0, 0.005, 0, 0.01, 0.012, 0.005, 0, 0.005, 0.001, 0.013
Node_chloroArabidopsis_chloroLycophyte_0, 0.006, 0, 0.011, 0.01, 0.006, 0, 0.006, 0.004, 0.009
Node_chloroArabidopsis_chloroRedAlgae_0, 0.002, 0, 0.063, 0.007, 0.002, 0, 0.002, 0.001, 0.004
Node_mitoAnnelida_mitoChelicerate_0, 0.009, 0, 0.011, 0.011, 0.009, 0, 0.009, 0, 0.017
Node_mitoAnnelida_mitoMollusc_0, 0.002, 0, 0.016, 0.017, 0.002, 0, 0.002, 0, 0.014
Node_mitoAnnelida_mitoPriapulid_0, 0.004, 0, 0.019, 0.017, 0.004, 0, 0.004, 0.002, 0.014
Node_mitoArabidopsis_mitoLycophyte_0, 0.002, 0, 0.014, 0.011, 0.002, 0, 0.002, 0, 0.009
Node_mitoBryophyte_mitoArabidopsis_0, 0.007, 0, 0.022, 0.029, 0.007, 0, 0.007, 0, 0.023
Node_mitoBryophyte_mitoChlorophyta_0, 0.006, 0, 0.008, 0.009, 0.006, 0, 0.006, 0, 0.01
Node_mitoBryophyte_mitoExcavata_0, 0.003, 0, 0.018, 0.012, 0.003, 0, 0.003, 0.002, 0.002
Node_mitoBryophyte_mitoParamecium_0, 0.003, 0, 0.005, 0.005, 0.003, 0, 0.003, 0.001, 0.005
Node_mitoBryophyte_mitoRedAlgae_0, 0.004, 0, 0.007, 0.009, 0.004, 0, 0.004, 0, 0.008
Node_mitoChelicerate_mitoInsect_0, 0.005, 0, 0.017, 0.016, 0.005, 0, 0.005, 0.002, 0.013
