species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Desua39, 0, 0, 0.11, 0.05, 0, 0, 0, 0, 0.01
Desua4, 0, 0, 0.023, 0.026, 0, 0, 0, 0, 0.016
Desua40, 0, 0, 0.018, 0.022, 0, 0, 0, 0, 0.014
Desua41, 0, 0, 0.026, 0.029, 0, 0, 0, 0, 0.012
Desua42, 0, 0, 0.013, 0.011, 0, 0, 0, 0, 0.009
Desua43, 0, 0, 0.012, 0.012, 0, 0, 0, 0, 0.009
Desua44, 0, 0, 0.038, 0.031, 0, 0, 0, 0, 0.008
Desua45, 0, 0, 0.037, 0.04, 0, 0, 0, 0, 0.028
Desua46, 0, 0, 0.019, 0.021, 0, 0, 0, 0, 0.012
Desua47, 0, 0, 0.016, 0.014, 0, 0, 0, 0, 0.011
Desua48, 0, 0, 0.015, 0.019, 0, 0, 0, 0, 0.011
Desua49, 0, 0, 0.018, 0.022, 0, 0, 0, 0, 0.014
Desua5, 0, 0, 0.237, 0.175, 0, 0, 0, 0, 0.043
Desua50, 0, 0, 0.018, 0.02, 0, 0, 0, 0, 0.013
Desua51, 0, 0, 0.03, 0.023, 0, 0, 0, 0, 0.01
Desua52, 0, 0, 0.012, 0.011, 0, 0, 0, 0, 0.009
Desua53, 0, 0, 0.029, 0.025, 0, 0, 0, 0, 0.009
Desua54, 0, 0, 0.021, 0.024, 0, 0, 0, 0, 0.017
Desua6, 0, 0, 0.021, 0.023, 0, 0, 0, 0, 0.012
Desua7, 0, 0, 0.02, 0.018, 0, 0, 0, 0, 0.011
Desua8, 0, 0, 0.021, 0.017, 0, 0, 0, 0, 0.017
Desua9, 0, 0, 0.026, 0.029, 0, 0, 0, 0, 0.023
Dict1, 0, 0, 0.038, 0.044, 0, 0, 0, 0, 0.027
Dorm1, 0, 0, 1.002, 0.029, 0, 0, 0, 0, 0.019
Dorm2, 1, 0, 0.02, 0.025, 1, 0, 1, 0.973, 0.037
Dorm3, 1, 0, 0.213, 0.075, 1, 0, 1, 0.428, 0.581
Dorm4, 1, 0, 0.02, 0.024, 1, 0, 1, 0.973, 0.038
Dorm5, 0, 0, 0.981, 0.019, 0, 0, 0, 0, 0.01
Edwa1, 0, 0, 0.029, 0.028, 0, 0, 0, 0, 0.02
Eise1, 0, 0, 0.011, 0.013, 0, 0, 0, 0, 0.006
Eise2, 0, 0, 0.014, 0.015, 0, 0, 0, 0, 0.009
Eise3, 0, 0, 0.02, 0.019, 0, 0, 0, 0, 0.01
Eise4, 0, 0, 0.021, 0.021, 0, 0, 0, 0, 0.011
Elus1, 0, 0, 0.035, 0.036, 0, 0, 0, 0, 0.023
Elus10, 0, 0, 0.014, 0.016, 0, 0, 0, 0, 0.01
Elus2, 0, 0, 0.012, 0.01, 0, 0, 0, 0, 0.01
Elus3, 0, 0, 0.014, 0.019, 0, 0, 0, 0, 0.01
Elus4, 0, 0, 0.021, 0.023, 0, 0, 0, 0, 0.017
Elus5, 0, 0, 0.009, 0.011, 0, 0, 0, 0, 0.007
Elus6, 0, 0, 0.016, 0.015, 0, 0, 0, 0, 0.012
Elus7, 0, 0, 0.012, 0.013, 0, 0, 0, 0, 0.009
Elus8, 0, 0, 0.012, 0.012, 0, 0, 0, 0, 0.008
Elus9, 0, 0, 0.016, 0.023, 0, 0, 0, 0, 0.012
Erem2, 0, 0, 0.022, 0.019, 0, 0, 0, 0, 0.012
Erem3, 0, 0, 0.013, 0.012, 0, 0, 0, 0, 0.009
Erem4, 0, 0, 0.022, 0.019, 0, 0, 0, 0, 0.015
Erem5, 0, 0, 0.017, 0.018, 0, 0, 0, 0, 0.01
Erem6, 0, 0, 0.016, 0.016, 0, 0, 0, 0, 0.009
FCPU1, 1, 0, 0.022, 0.016, 1, 0, 1, 0.999, 0.009
FCPU2, 1, 0, 0.019, 0.019, 1, 0, 1, 0.999, 0.006
Ferm1, 0, 0, 0.018, 0.018, 0, 0, 0, 0, 0.017
Fibr1, 2, 0, 0.01, 0.364, 1, 0, 2, 0.244, 1.762
Fibr2, 0, 0, 0.012, 0.007, 0, 0, 0, 0, 0.006
Fibr3, 0, 0, 0.045, 0.03, 0, 0, 0, 0, 0.017
Fibr4, 0, 0, 0.015, 0.017, 0, 0, 0, 0, 0.009
Fibr5, 0, 0, 0.266, 0.055, 0, 0, 0, 0, 0.018
Fibr6, 0, 0, 0.022, 0.017, 0, 0, 0, 0, 0.01
Fire1, 0, 0, 0.112, 0.071, 0, 0, 0, 0, 0.016
FirmA1, 0, 0, 0.025, 0.023, 0, 0, 0, 0, 0.01
FirmA10, 0, 0, 0.016, 0.013, 0, 0, 0, 0, 0.01
FirmA100, 0, 0, 0.018, 0.017, 0, 0, 0, 0, 0.009
FirmA101, 0, 0, 0.009, 0.009, 0, 0, 0, 0, 0.006
FirmA102, 0, 0, 0.422, 0.153, 0, 0, 0, 0, 0.011
FirmA103, 1, 0.001, 0.016, 0.258, 1, 0, 1, 0.312, 0.695
FirmA104, 0, 0, 0.01, 0.009, 0, 0, 0, 0, 0.009
FirmA105, 0, 0, 0.019, 0.018, 0, 0, 0, 0, 0.012
FirmA106, 0, 0, 0.032, 0.03, 0, 0, 0, 0, 0.012
FirmA107, 0, 0, 0.016, 0.019, 0, 0, 0, 0, 0.016
FirmA108, 0, 0, 0.017, 0.017, 0, 0, 0, 0, 0.014
FirmA109, 0, 0, 0.016, 0.014, 0, 0, 0, 0, 0.01
FirmA11, 0, 0, 0.036, 0.032, 0, 0, 0, 0, 0.024
FirmA110, 0, 0, 0.013, 0.01, 0, 0, 0, 0, 0.008
FirmA111, 0, 0, 0.052, 0.034, 0, 0, 0, 0, 0.011
FirmA112, 0, 0, 0.045, 0.028, 0, 0, 0, 0, 0.012
FirmA113, 0, 0, 0.016, 0.018, 0, 0, 0, 0, 0.014
FirmA114, 0, 0, 0.016, 0.014, 0, 0, 0, 0, 0.008
FirmA12, 0, 0, 0.68, 0.11, 0, 0, 0, 0, 0.008
FirmA14, 0, 0, 0.012, 0.012, 0, 0, 0, 0, 0.01
FirmA16, 1, 0, 0.024, 0.224, 1, 0, 1, 0.247, 0.769
FirmA18, 0, 0, 0.329, 0.088, 0, 0, 0, 0, 0.009
FirmA19, 0, 0, 0.016, 0.016, 0, 0, 0, 0, 0.013
FirmA2, 0, 0, 0.348, 0.112, 0, 0, 0, 0, 0.02
