species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Elus2_Elus5_0, 0.002, 0, 0.005, 0.008, 0.002, 0, 0.002, 0, 0.005
Node_Elus3_Elus4_0, 0, 0, 0.005, 0.01, 0, 0, 0, 0, 0.004
Node_Elus3_Elus6_0, 0.006, 0, 0.016, 0.02, 0.006, 0, 0.006, 0.001, 0.018
Node_Elus3_Elus7_0, 0.001, 0, 0.004, 0.004, 0.001, 0, 0.001, 0, 0.003
Node_Elus3_Elus9_0, 0.004, 0, 0.004, 0.008, 0.004, 0, 0.004, 0, 0.008
Node_Elus6_Elus8_0, 0.008, 0, 0.019, 0.029, 0.008, 0, 0.008, 0.002, 0.021
Node_Elus9_Elus10_0, 0.002, 0, 0.014, 0.015, 0.002, 0, 0.002, 0.001, 0.012
Node_Erem4_Erem5_0, 0.164, 0, 0.02, 0.024, 0.163, 0, 0.164, 0.029, 0.149
Node_Erem6_Erem2_0, 0.001, 0, 0.007, 0.011, 0.001, 0, 0.001, 0, 0.007
Node_Erem6_Erem3_0, 0.008, 0, 0.018, 0.02, 0.008, 0, 0.008, 0, 0.025
Node_Erem6_Erem4_0, 0.035, 0, 0.015, 0.014, 0.035, 0, 0.035, 0.005, 0.042
Node_FCPU1_FCPU2_0, 0.005, 0, 0.018, 0.02, 0.005, 0, 0.005, 0, 0.018
Node_Ferm1_Eise4_0, 0.002, 0, 0.004, 0.006, 0.002, 0, 0.002, 0.002, 0.003
Node_Ferm1_GemmA1_0, 0.002, 0, 0.004, 0.003, 0.002, 0, 0.002, 0, 0.004
Node_Ferm1_Krum1_0, 0, 0, 0.005, 0.004, 0, 0, 0, 0, 0.003
Node_Fibr4_Fibr2_0, 0.028, 0, 0.162, 0.09, 0.028, 0, 0.028, 0.024, 0.018
Node_Fibr4_Fibr3_0, 0.024, 0, 0.003, 0.005, 0.024, 0, 0.024, 0.01, 0.014
Node_Fibr4_Fibr5_0, 0.064, 0, 0.005, 0.028, 0.064, 0, 0.064, 0.021, 0.045
Node_Fibr4_Fibr6_0, 0.172, 0.003, 0.046, 0.057, 0.17, 0, 0.172, 0.024, 0.151
Node_Fibr5_Fibr1_0, 0.195, 0, 0.024, 0.064, 0.193, 0, 0.195, 0.044, 0.155
Node_FirmA102_FirmA76_0, 0.347, 0.004, 0.222, 0.27, 0.346, 0, 0.347, 0.189, 0.162
Node_FirmA104_FirmA78_0, 0.001, 0, 0.011, 0.013, 0.001, 0, 0.001, 0.001, 0.001
Node_FirmA106_FirmA114_0, 0.019, 0, 0.172, 0.077, 0.019, 0, 0.019, 0.018, 0.009
Node_FirmA109_FirmA77_0, 0.009, 0, 0.014, 0.014, 0.009, 0, 0.009, 0.002, 0.017
Node_FirmA109_FirmA95_0, 0.006, 0, 0.02, 0.021, 0.006, 0, 0.006, 0.001, 0.017
Node_FirmA114_FirmA98_0, 0.009, 0, 0.024, 0.021, 0.009, 0, 0.009, 0.005, 0.014
Node_FirmA11_FirmA67_0, 0.006, 0.001, 0.027, 0.01, 0.006, 0, 0.006, 0.002, 0.007
Node_FirmA12_FirmA93_0, 0.376, 0.001, 0.793, 0.413, 0.351, 0, 0.376, 0.199, 0.189
Node_FirmA14_FirmA113_0, 0.011, 0, 0.072, 0.084, 0.011, 0, 0.011, 0.011, 0.008
Node_FirmA18_FirmA103_0, 0.006, 0, 0.015, 0.019, 0.006, 0, 0.006, 0.001, 0.018
Node_FirmA20_FirmA100_0, 0.012, 0, 0.014, 0.013, 0.012, 0, 0.012, 0.007, 0.012
Node_FirmA20_FirmA24_0, 0.166, 0.005, 0.616, 0.222, 0.155, 0, 0.166, 0.122, 0.04
Node_FirmA20_FirmA25_0, 0.034, 0, 0.17, 0.069, 0.033, 0, 0.034, 0.029, 0.006
Node_FirmA20_FirmA38_0, 0.198, 0.005, 0.092, 0.096, 0.183, 0, 0.198, 0.075, 0.119
Node_FirmA20_FirmA52_0, 0.014, 0, 0.035, 0.035, 0.014, 0, 0.014, 0.009, 0.015
Node_FirmA21_FirmA108_0, 0.002, 0, 0.006, 0.002, 0.002, 0, 0.002, 0, 0.004
