species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_Meth5_Meth4_0, 0.972, 0.117, 0.034, 0.159, 0.806, 0, 0.972, 0.588, 0.21
Node_Meth5_NitsA1_0, 0.961, 0, 0.047, 0.14, 0.866, 0, 0.961, 0.929, 0.034
Node_Meth5_SZUA1_0, 0.636, 0.006, 0.36, 0.149, 0.616, 0, 0.636, 0.603, 0.029
Node_Meth5_Sche1_0, 0.961, 0, 0.101, 0.116, 0.817, 0, 0.961, 0.862, 0.101
Node_MyxA1_MyxA2_0, 1.026, 0, 0.167, 0.062, 1, 0, 1.026, 1.019, 0.014
Node_MyxA1_MyxA4_0, 1.179, 0.002, 0.074, 0.183, 1, 0, 1.179, 0.446, 0.741
Node_MyxA2_MyxA3_0, 1.011, 0.001, 0.038, 0.034, 1, 0, 1.011, 1.003, 0.022
Node_Myxo10_Bdell6_0, 0.663, 0, 0.105, 0.227, 0.547, 0, 0.663, 0.532, 0.138
Node_Myxo10_MyxA1_0, 0.51, 0, 0.278, 0.185, 0.475, 0, 0.51, 0.386, 0.125
Node_Myxo10_Myxo11_0, 0.224, 0, 0.309, 0.103, 0.22, 0, 0.224, 0.202, 0.023
Node_Myxo10_Myxo14_0, 0.052, 0, 0.188, 0.036, 0.052, 0, 0.052, 0.037, 0.016
Node_Myxo10_Myxo15_0, 0.053, 0, 0.102, 0.039, 0.053, 0, 0.053, 0.013, 0.055
Node_Myxo10_Myxo17_0, 0.1, 0, 0.039, 0.049, 0.1, 0, 0.1, 0.023, 0.087
Node_Myxo11_Bdell13_0, 0.202, 0, 0.061, 0.048, 0.196, 0, 0.202, 0.166, 0.039
Node_Myxo11_Myxo13_0, 0.011, 0, 0.025, 0.033, 0.011, 0, 0.011, 0.005, 0.022
Node_Myxo11_Myxo8_0, 0.014, 0, 0.197, 0.03, 0.014, 0, 0.014, 0.012, 0.009
Node_Myxo14_Myxo2_0, 0.091, 0.001, 0.009, 0.021, 0.089, 0, 0.091, 0.016, 0.083
Node_Myxo14_Myxo3_0, 0.012, 0, 0.048, 0.023, 0.012, 0, 0.012, 0.009, 0.008
