species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons, transfers_to
Node_ProtA34_ProtA18_0, 0.559, 0.006, 0.009, 0.066, 0.545, 0, 0.559, 0.443, 0.113
Node_ProtA34_ProtA26_0, 0.424, 0.002, 0.016, 0.178, 0.42, 0, 0.424, 0.16, 0.27
Node_ProtA34_ProtA38_0, 0.534, 0.001, 0.055, 0.181, 0.515, 0, 0.534, 0.506, 0.029
Node_ProtA34_ProtA39_0, 0.449, 0.002, 0.018, 0.031, 0.442, 0, 0.449, 0.407, 0.041
Node_ProtA34_ProtA40_0, 0.012, 0, 0.028, 0.022, 0.012, 0, 0.012, 0.005, 0.015
Node_ProtA34_ProtA43_0, 0.002, 0, 0.025, 0.03, 0.002, 0, 0.002, 0, 0.015
Node_ProtA34_ProtA9_0, 0.168, 0.003, 0.023, 0.066, 0.165, 0, 0.168, 0.066, 0.108
Node_ProtA34_ProtG30_0, 0.131, 0, 0.116, 0.127, 0.127, 0, 0.131, 0.123, 0.01
Node_ProtA34_ProtM1_0, 0.117, 0.001, 0.036, 0.07, 0.115, 0, 0.117, 0.099, 0.021
Node_ProtA34_SAR3X2_0, 1.121, 0.017, 0.145, 0.219, 0.974, 0, 1.121, 1.062, 0.028
Node_ProtA34_SM23X1_0, 1.754, 0.023, 0.165, 0.486, 0.997, 0.001, 1.754, 1.709, 0.006
Node_ProtA34_Spir10_0, 1.889, 0.142, 0.033, 1.061, 0.996, 0.017, 1.889, 1.611, 0.012
Node_ProtA34_UBA2X1_0, 1.134, 0.058, 0.1, 0.252, 0.96, 0, 1.134, 0.97, 0.055
Node_ProtA34_Wall1_0, 1.751, 0.785, 0.012, 0.944, 0.978, 0.978, 1.751, 0.237, 0
Node_ProtA34_mitoFungi_0, 0.08, 0, 0.09, 0.058, 0.079, 0, 0.08, 0.031, 0.053
Node_ProtA38_ProtA15_0, 0.6, 0.002, 0.017, 0.184, 0.555, 0, 0.6, 0.522, 0.081
Node_ProtA38_ProtA41_0, 0.676, 0, 0.027, 0.045, 0.604, 0, 0.676, 0.45, 0.235
Node_ProtA38_ProtA64_0, 0.468, 0, 0.165, 0.047, 0.45, 0, 0.468, 0.442, 0.033
Node_ProtA39_ProtA12_0, 0.005, 0, 0.017, 0.015, 0.005, 0, 0.005, 0.002, 0.013
Node_ProtA39_ProtA27_0, 0.036, 0, 0.416, 0.041, 0.036, 0, 0.036, 0.034, 0.003
Node_ProtA39_ProtA30_0, 0.009, 0, 0.04, 0.025, 0.008, 0, 0.009, 0.007, 0.013
Node_ProtA39_ProtA36_0, 0.001, 0, 0.014, 0.012, 0.001, 0, 0.001, 0.001, 0.01
Node_ProtA3_ProtA72_0, 0.012, 0, 0.025, 0.025, 0.012, 0, 0.012, 0.003, 0.024
Node_ProtA3_ProtA76_0, 0.013, 0, 0.015, 0.014, 0.013, 0, 0.013, 0.005, 0.013
Node_ProtA40_ProtA67_0, 0.006, 0, 0.019, 0.015, 0.006, 0, 0.006, 0.001, 0.013
Node_ProtA46_ProtA55_0, 0.006, 0, 0.022, 0.023, 0.006, 0, 0.006, 0.001, 0.016
Node_ProtA47_ProtA63_0, 0.004, 0, 0.017, 0.02, 0.004, 0, 0.004, 0.001, 0.014
Node_ProtA53_ProtA58_0, 0.018, 0, 0.081, 0.044, 0.018, 0, 0.018, 0.012, 0.013
Node_ProtA56_ProtA52_0, 0.013, 0, 0.107, 0.059, 0.013, 0, 0.013, 0.008, 0.015
Node_ProtA68_ProtA2_0, 0.204, 0.001, 0.024, 0.126, 0.204, 0, 0.204, 0.035, 0.181
Node_ProtA69_ProtA50_0, 0.003, 0, 0.031, 0.024, 0.003, 0, 0.003, 0, 0.016
Node_ProtA70_ProtA57_0, 1.539, 0.009, 0.014, 0.43, 0.997, 0, 1.539, 0.758, 0.781
Node_ProtA76_ProtA47_0, 0.007, 0, 0.013, 0.013, 0.007, 0, 0.007, 0, 0.015
Node_ProtA76_ProtA48_0, 0.005, 0, 0.025, 0.023, 0.005, 0, 0.005, 0.002, 0.017
Node_ProtA76_ProtA62_0, 0.007, 0.001, 0.022, 0.022, 0.007, 0, 0.007, 0.001, 0.021
Node_ProtA76_ProtA71_0, 0.004, 0, 0.021, 0.024, 0.004, 0, 0.004, 0, 0.018
Node_ProtA77_ProtA31_0, 0.008, 0, 0.018, 0.015, 0.008, 0, 0.008, 0.004, 0.012
Node_ProtA77_ProtA51_0, 0.003, 0, 0.02, 0.021, 0.003, 0, 0.003, 0.001, 0.015
Node_ProtA9_ProtA60_0, 0.017, 0, 0.156, 0.066, 0.017, 0, 0.017, 0.014, 0.005
Node_ProtG12_ProtG5_0, 0.017, 0, 0.119, 0.049, 0.017, 0, 0.017, 0.011, 0.014
Node_ProtG16_ProtG17_0, 0.223, 0.001, 0.046, 0.078, 0.219, 0, 0.223, 0.022, 0.206
Node_ProtG18_ProtG10_0, 0.025, 0, 0.012, 0.017, 0.025, 0, 0.025, 0.013, 0.022
Node_ProtG18_ProtG12_0, 0.122, 0, 0.014, 0.047, 0.122, 0, 0.122, 0.021, 0.111
Node_ProtG18_ProtG14_0, 0.015, 0.001, 0.017, 0.015, 0.015, 0, 0.015, 0.008, 0.014
Node_ProtG18_ProtG21_0, 0.326, 0, 0.023, 0.152, 0.324, 0, 0.326, 0.11, 0.227
Node_ProtG24_ProtG18_0, 0.017, 0, 0.03, 0.016, 0.017, 0, 0.017, 0.013, 0.015
Node_ProtG25_ProtG9_0, 1.263, 0, 0.038, 0.074, 0.994, 0, 1.263, 1.061, 0.21
Node_ProtG29_ProtG76_0, 0.006, 0, 0.01, 0.01, 0.006, 0, 0.006, 0.002, 0.008
Node_ProtG30_ProtG19_0, 0.074, 0, 0.075, 0.043, 0.072, 0, 0.074, 0.018, 0.066
Node_ProtG30_ProtG31_0, 0.275, 0.001, 0.018, 0.07, 0.258, 0, 0.275, 0.054, 0.227
Node_ProtG30_ProtG34_0, 0.227, 0, 0.202, 0.098, 0.221, 0, 0.227, 0.083, 0.154
Node_ProtG30_ProtG35_0, 0.053, 0, 0.196, 0.061, 0.05, 0, 0.053, 0.035, 0.022
Node_ProtG30_ProtG39_0, 0.083, 0, 0.012, 0.022, 0.082, 0, 0.083, 0.017, 0.075
